tweetid,screen_name,date,lang,text,state,friends_count,followers_count
1.377490359618564e+18,colinjarrett587,Thu Apr 01 05:17:48 +0000 2021,en,"""Paging Dr. Fauci"" - Rand Paul Scolds Fauci After CDC Director Says, 'Data Suggest Vaccinated People Do Not Carry Covid-19' (VIDEO) https://t.co/txK5fZIBEl via @gatewaypundit",,5001,1010
1.3775555117139354e+18,miraforeman,Thu Apr 01 09:36:42 +0000 2021,en,Interesting...  https://t.co/BoTvP2QOmH,,1466,1257
1.3775636371586621e+18,miraforeman,Thu Apr 01 10:08:59 +0000 2021,en,"RFK, Jr: Outlaw Technocrats Are Stealing Our Democracy + States Report Growing Numbers of COVID Cases in Fully Vaccinated https://t.co/h5xH6VSVZg",,1467,1257
1.3775738020711834e+18,CordeiroRick,Thu Apr 01 10:49:23 +0000 2021,en,"Yesterday Ontario Premier Doug Ford warning of possible lockdown and finished by saying, ""Stay tuned"" like it was a TV show...  ....today, like Porky Pig he'll say, ""That's All Folks!: https://t.co/rbFAr4QYdc",,566027,525522
1.37759239760606e+18,colinjarrett587,Thu Apr 01 12:03:16 +0000 2021,en,"The UGLY truth about the Covid-19 lockdowns - Nick Hudson, co-founder of... https://t.co/TOdKPLz3ve via @YouTube",,5000,1010
1.3776354719589335e+18,RobertKennedyJr,Thu Apr 01 14:54:26 +0000 2021,en,15 million doses of J&amp;J’s vaccine failed quality control after workers at a Baltimore manufacturing plant negligently combined ingredients from AstraZeneca and J&amp;J’s COVID vaccine. #TheDefender: SUBSCRIBE TODAY https://t.co/zL66Edfiw5  https://t.co/IAVLX4YjyP,CA,593,235238
1.3777070934829507e+18,colinjarrett587,Thu Apr 01 19:39:02 +0000 2021,en,Healthy Father Dies After Experimental Covid Jab https://t.co/zz0DwkEztL via @BitChute,,5000,1010
1.3777279340819497e+18,miraforeman,Thu Apr 01 21:01:51 +0000 2021,en,Haw many not noticed the mix up  https://t.co/y4keHcpPhG,,1466,1256
1.3777313707730575e+18,VegGirlQ,Thu Apr 01 21:15:30 +0000 2021,en,Be mindful of what you do with your disposable covid PPE - that’s things like masks and gloves - ... https://t.co/4oWQnQDRxv,,905,1637
1.3778175248766648e+18,MichellePoulte6,Fri Apr 02 02:57:51 +0000 2021,en,Scientist to FDA: You Are Ignoring ‘Clear and Present Danger’ Associated with COVID Vaccine https://t.co/d4B11tEX1O via @grtvnews,,61,27
1.3779738500847985e+18,mercola,Fri Apr 02 13:19:02 +0000 2021,en,Are masks and social distancing here to stay? https://t.co/75G8vkgB2C,FL,29128,289977
1.3780079834567188e+18,BusyDrT,Fri Apr 02 15:34:40 +0000 2021,en,Winning in #Wisconsin!  https://t.co/xBBI0XD87T,OH,282,87181
1.3780342828584878e+18,colinjarrett587,Fri Apr 02 17:19:10 +0000 2021,en,CDC Says Fully Vaccinated People Can Travel Domestically and Internationally - But Still Recommended to Wear a Mask https://t.co/yTUlJzSjRu via @gatewaypundit,,5000,1010
1.378036788279804e+18,mercola,Fri Apr 02 17:29:07 +0000 2021,en,Will virus hunters predict the next outbreak or cause the next outbreak? https://t.co/k7mGtMtwua,FL,29128,290039
1.3780544744140472e+18,colinjarrett587,Fri Apr 02 18:39:24 +0000 2021,en,"UPDATE Suspect Armed With Knife, Shot by Police After Ramming Barrier : U.S. Capitol on Lockdown After Car Crashes Barrier (Two Police Officers Injured) https://t.co/3FcyCwCSug via @gatewaypundit",,5000,1010
1.3780555133389988e+18,colinjarrett587,Fri Apr 02 18:43:32 +0000 2021,en,JUST IN: Florida Gov. Ron DeSantis Signs Executive Order Prohibiting Use of Covid-19 Vaccine Passports https://t.co/0U5B8frKkL via @gatewaypundit,,5000,1010
1.3781666010239427e+18,colinjarrett587,Sat Apr 03 02:04:57 +0000 2021,en,"WOW! Fauci Gets Grilled on COVID at the Border, Says He's Too Busy, ""I Have More Important Things to Do"" (VIDEO) https://t.co/H0x4YuHQpp via @gatewaypundit",,5000,1010
1.3782898376235377e+18,conscious_bkr,Sat Apr 03 10:14:39 +0000 2021,en,"A little reminder...  The least deadly ""pandemic virus"" in history? What do the CDC survival numbers say? https://t.co/N9qNpjDVlP",,694,416
1.378347004867281e+18,Stach83092936,Sat Apr 03 14:01:49 +0000 2021,en,STUTTGART PROTEST ANTY LOCK DOWN https://t.co/dwEIxfAWuY,,30,253
1.3784388741926134e+18,colinjarrett587,Sat Apr 03 20:06:52 +0000 2021,en,IT BEGINS: Cornell University Will Require Covid-19 Vaccination For Staff and Students Returning For Fall Semester https://t.co/sHXCqf6rFj via @gatewaypundit,,5000,1010
1.3784929202659082e+18,colinjarrett587,Sat Apr 03 23:41:38 +0000 2021,en,"Vermont GOP Governor Opens Up Covid Vaccine Access to People Who Identify as Black, Indigenous or Non-White https://t.co/4k8vFkUxt2 via @gatewaypundit",,5000,1010
1.3787050262107955e+18,VgnNutrition46,Sun Apr 04 13:44:28 +0000 2021,en,"Funny how wuhan has massive parties without masks, distancing etc from  august 2020 onwards...  Looks like those 4-7 videos from january 2020 of people ""dropping dead"" on streets were not that serious at all. 😉😉  #globalhoax #Nurmberg21 https://t.co/Dhxon54ieq",,2495,1498
1.3787361541666243e+18,miraforeman,Sun Apr 04 15:48:09 +0000 2021,en,Latest report of adverse effects CDC  https://t.co/moC5gaKktv,,1470,1259
1.3787543756071936e+18,mercola,Sun Apr 04 17:00:33 +0000 2021,en,"Thanks for making “The Truth About COVID-19” a Best Seller!  #3 in New Releases and #9 Overall, Thank You!  Preorder your copy here and receive bonus gifts: https://t.co/cN5URuVHXr  #TruthAboutCovid https://t.co/xG2BF5JC6X",FL,29123,290049
1.378774690228007e+18,Stach83092936,Sun Apr 04 18:21:17 +0000 2021,en,BELGIA- HOLANDIA PROTESTY ANTY LOCK DOWN https://t.co/ceccHT6nvq,,30.0,253.0
1.378780198720639e+18,colinjarrett587,Sun Apr 04 18:43:10 +0000 2021,en,'Devout Catholic' Joe Biden Does Not Mention Jesus Christ at All in His 'Easter' Message - But Mentions Coronavirus 7 Times (VIDEO) https://t.co/xOZQCEyH1K via @gatewaypundit,,5001,1011
1.379032540628058e+18,colinjarrett587,Mon Apr 05 11:25:53 +0000 2021,en,VICTIMS SPEAK OUT: FREE J&amp;J ASTRAZENECA COVID-19 VACCINE SKIN PEEL SIDE EFFECTS **GRAPHIC** https://t.co/ykhLWweAJp via @BitChute,,5001,1014
1.3790340483461243e+18,colinjarrett587,Mon Apr 05 11:31:52 +0000 2021,en,THE REAL PANDEMIC IS THE VACCINE! DEPOPULATION INFORMATION EVERYONE NEEDS TO KNOW https://t.co/4rP4gsosvg via @BitChute,,5001.0,1014.0
1.379050897360175e+18,colinjarrett587,Mon Apr 05 12:38:50 +0000 2021,en,How Many Seniors Will Needlessly Be Left to Die Before This Coronavirus Pandemic Is Over? https://t.co/EaZqIZWSwQ via @gatewaypundit,,5001,1013
1.3791195705359892e+18,colinjarrett587,Mon Apr 05 17:11:43 +0000 2021,en,"Big Media Spread Fears About a Fourth Wave Caused by a ""Double Mutant"" Covid Variant Found in the US (VIDEO) https://t.co/gbM29ws7IB via @gatewaypundit",,5001,1014
1.3791453326012744e+18,languillem,Mon Apr 05 18:54:05 +0000 2021,en,ATOMIC BOMBSHELL: Rothschilds patented Covid-19 biometric tests in 2015. And 2017. https://t.co/34S2xIbzer,,6350,6841
1.3791609942792643e+18,Stach83092936,Mon Apr 05 19:56:19 +0000 2021,en,BERLIN   STUTTGART   PROTEST  ANTY LOCK DOWN  https://t.co/dKnLuQhLOa,,30,254
1.379272636828541e+18,CaligirlLeftie,Tue Apr 06 03:19:56 +0000 2021,en,Frightening Forecast Predicts 70% Decline In US Population by the Year 2025: Extermination of the Masses by Nuclear War or Contrived Pandemic? https://t.co/ViUiqHzjgq,,11240,12157.0
1.3792750930759762e+18,colinjarrett587,Tue Apr 06 03:29:42 +0000 2021,en,There's a Massive Epidemic of Race Baiting and Beatings that Is Being Ignored by the Liberal Media -- Here's the List! https://t.co/v2TVfNWkHJ via @gatewaypundit,,5001,1015
1.379420037564498e+18,colinjarrett587,Tue Apr 06 13:05:39 +0000 2021,en,"US Grant To Wuhan Lab To Enhance Bat-Based Coronaviruses Was Never Scrutinized By HHS Review Board, NIH Says https://t.co/3T1b7npex3 via @dailycaller",,5000,1015
1.3794797554021376e+18,colinjarrett587,Tue Apr 06 17:02:57 +0000 2021,en,"'It Can Be Confusing...I'm Not Really Quite Sure' - Fauci on Texas Covid Cases Dropping Despite Ignoring His Advice on Masks, Social Distancing (VIDEO) https://t.co/tLNpJym6Ya via @gatewaypundit",,5001,1014
1.379548547612283e+18,BusyDrT,Tue Apr 06 21:36:19 +0000 2021,en,Smells👃like distraction‼️. What show 📺 are we watching now? Op-Ed: Why Redfield Is Wrong on SARS-CoV-2 Origins  #covidorigin  https://t.co/vcHZagjMjW,OH,282,87937
1.3795501013754962e+18,ssr57,Tue Apr 06 21:42:29 +0000 2021,en,"European Medicines Agency Confirms blood clot link with AstraZeneca Covid vaccine. It is still mandatory to wear masks during the pandemic, Amazon has a great range in stock, click on the link to see what they have on offer. Ron Howells https://t.co/qQtXmwwz7X",,2017,2027
1.379551075020243e+18,miraforeman,Tue Apr 06 21:46:21 +0000 2021,en,Teen diagnosed with Gillien-Barre weeks after v****n  https://t.co/zftGDLsrtb,,1477.0,1264.0
1.3795534704920822e+18,Patriot_Girl_TX,Tue Apr 06 21:55:52 +0000 2021,en,Man's skin 'peeled off' in reaction to Johnson &amp; Johnson COVID shot https://t.co/epYgas6gEf,TX,5739,5481
1.3796386776939848e+18,Patriot_Girl_TX,Wed Apr 07 03:34:27 +0000 2021,en,Covid: 30 blood clot cases found in AstraZeneca recipients in the UK - BBC News https://t.co/eoOrAe5BSP,TX,5738.0,5481.0
1.3797235037048996e+18,MsAnuJohanna,Wed Apr 07 09:11:31 +0000 2021,en,Medical fascism coming to U.K.  Coercing people to take untested unapproved medical procedure to buy food Shoppers may need Covid vaccine passports | News | The Times #NoVaccinePassport #freedom  https://t.co/UTIWJiPgUO,,8895,10213
1.3797422485863793e+18,colinjarrett587,Wed Apr 07 10:26:01 +0000 2021,en,"Failed Cincinnati Democrat Mayoral Candidate Charged in Covid-19 Fraud Case, Faces More Than 30 Years in Prison https://t.co/hyYdRudISd via @gatewaypundit",,5000,1014.0
1.379743191927292e+18,colinjarrett587,Wed Apr 07 10:29:46 +0000 2021,en,Pastor Who Threw COVID Officials And Police Out Of His Church: 'They're Acting Just Like The Communists' https://t.co/G8ZbN5UlqK via @gatewaypundit,,5000,1014
1.3797698127259976e+18,BusyDrT,Wed Apr 07 12:15:32 +0000 2021,en,"We believe, however, that the police brutally exceeded their powers by issuing their warrant for no good reason, as all government requirements were met."" #lockdown #church #Easter  https://t.co/ROPLjZzXud",OH,282,88065
1.379811042151256e+18,CordeiroRick,Wed Apr 07 14:59:22 +0000 2021,en,ANOTHER LOCKDOWN?...  HO HO HOLY SHIT! https://t.co/TnxDDTKq2Z,,563918,525410
1.3798146072341586e+18,mercola,Wed Apr 07 15:13:32 +0000 2021,en,Meet the new billionaires selling masks and vaccines https://t.co/aL79M2V6qw,FL,29114,290190
1.3798568269807944e+18,colinjarrett587,Wed Apr 07 18:01:18 +0000 2021,en,Montana Governor Tests Positive for COVID-19 Four Days After Taking Vaccine https://t.co/z8zQZQJBDb via @gatewaypundit,,5000,1014
1.3798641472324977e+18,colinjarrett587,Wed Apr 07 18:30:23 +0000 2021,en,"CDC Backtracks Again - Now Says Only 1 in 10,000 Chance of Getting China Coronavirus (COVID-19) from Surfaces https://t.co/YT8IOMJlDH via @gatewaypundit",,5000,1014
1.3798690036534518e+18,languillem,Wed Apr 07 18:49:41 +0000 2021,en,ATOMIC BOMBSHELL: Rothschilds patented Covid-19 biometric tests in 2015. And 2017. https://t.co/34S2xIbzer,,6344,6839
1.3798802077761577e+18,miraforeman,Wed Apr 07 19:34:13 +0000 2021,en,Ppl test positive after v****n  https://t.co/bcm2EUTPI2,,1481,1269
1.3798817357611008e+18,miraforeman,Wed Apr 07 19:40:17 +0000 2021,en,Phizer &amp; Moderna no difference from AZ  https://t.co/iehpYGdgOf,,1481,1269
1.3799823958400082e+18,2021Freedom1776,Thu Apr 08 02:20:16 +0000 2021,en,Women say they are having heavier and more painful PERIODS since getting their COVID-19 vaccines - as several claim it has also messed up their monthly cycle https://t.co/PWm0rbUY7r,,7851,8560
1.3801165614370202e+18,CordeiroRick,Thu Apr 08 11:13:24 +0000 2021,en,Coca Cola Has a Long and Disturbing History of Destroying Mexican Lives and Exploiting People All Over the World - Revolver https://t.co/NHkk2BpdBJ,,563905,525380
1.3801508712883814e+18,VgnNutrition46,Thu Apr 08 13:29:44 +0000 2021,en,"Fauci is an antivaxer because he says that  you must wear a mask, avoid people etc after getting EXPERIMENTAL INJECTIONS.  MEANING: he admits experimental injections don't work.  Just saying. 🤔🤔🤔 https://t.co/zK3CKPIfop",,2497,1502
1.3801701152542556e+18,colinjarrett587,Thu Apr 08 14:46:12 +0000 2021,en,Canadian Government Erects Double-Layer Fence Around GraceLife Church - Block Streets to the Church Over Coronavirus (VIDEO) https://t.co/J65T6wqFZi via @gatewaypundit,,5002,1015.0
1.3801771419717468e+18,CordeiroRick,Thu Apr 08 15:14:07 +0000 2021,en,Chinese Biowarfare agents working at Canadian lab in Winnipeg were involved in smuggling of Coronavirus to Wuhan’s lab from where it is believed to have been leaked. The RCMP Police investigated... Info from Twitter account: INDIAN DEFENCE UPDATES   @defencealerts  #AmberAlert https://t.co/E724LnHPzt,,563893,525381
1.3802259944984535e+18,colinjarrett587,Thu Apr 08 18:28:15 +0000 2021,en,"New York Will Offer One-Time Payments of Up to $15,600 to Illegal Aliens Who Lost Work During Pandemic https://t.co/ZzGoNSTNvv via @gatewaypundit",,5002,1015
1.3802744941918945e+18,miraforeman,Thu Apr 08 21:40:58 +0000 2021,en,"FARMERS FIGHT BACK: French, Croatians Protest Seed Law &amp; Takeover of Food https://t.co/yI6eOHABAQ via @YouTube Much more is happening under the guise of covid FOOD CONTROL  WHEN YOU CONTROL THE FOOD  YOU CONTROL THE PPL EVERYONE NEEDS TO WATCH THIS",,1477,1266
1.3802884645083668e+18,2021Freedom1776,Thu Apr 08 22:36:29 +0000 2021,en,Breaking News and Information with a strong bias for telling the truth. Censored news and analysis that you won't find anywhere else. https://t.co/pVmPTu53gu,,7852,8563
1.3802927093117706e+18,colinjarrett587,Thu Apr 08 22:53:21 +0000 2021,en,Florida's Governor DeSantis Is Suing the CDC to Get Cruises Sailing Again Claiming the CDC's Rules Aren't Reasonable or Rational https://t.co/dFojirTl5P via @gatewaypundit,,5002,1015
1.3803530048099123e+18,BusyDrT,Fri Apr 09 02:52:56 +0000 2021,en,"Friends, when you have time, you’ll like this: Today's  Happy Hour with DrT -  False Teachers &amp; COVID - What will God Say?                                                                                                                                     https://t.co/OTeg7QfZTm",OH,283,88433.0
1.3803814174908088e+18,colinjarrett587,Fri Apr 09 04:45:50 +0000 2021,en,"Biden's CDC Director Declares Racism a ""Serious Public Health Threat"" https://t.co/lZFnIoscuo via @gatewaypundit",,5002,1014.0
1.380429338051494e+18,miraforeman,Fri Apr 09 07:56:15 +0000 2021,en,J &amp; J v****n site closed after side effects &amp; hospitalisation   https://t.co/32B0atEEU2,,1477.0,1265.0
1.3804310236751708e+18,miraforeman,Fri Apr 09 08:02:57 +0000 2021,en,ECHR; obligatory v****n necessary in today’s society  Important!  https://t.co/iehpYGdgOf,,1477,1265
1.380432322684674e+18,ConjuredRundown,Fri Apr 09 08:08:07 +0000 2021,en,"He addressed the “demonstrably false” propaganda from governments in response to COVID-19, including the “lie” of dangerous variants, the totalitarian potential for “vaccine passports,” and the strong possibility we are dealing with a “conspiracy” which could lead to something",,1185,189
1.3804719862211133e+18,susananderton5,Fri Apr 09 10:45:44 +0000 2021,en,"Social media censorship shit put it politely this covid 19 needs bigger coverage as  most people don’t use Twitter , needs TV coverage but not run by a channel that’s owned by the 6 corporations owned by  (Elite)..",,927,928
1.3805441493556306e+18,afctintin,Fri Apr 09 15:32:29 +0000 2021,en,Smashing the “1 in 3 people with Covid-19 have no symptoms” claim https://t.co/lUlqrw6hvr via @YouTube,,2587,150
1.3808435127914578e+18,Stach83092936,Sat Apr 10 11:22:02 +0000 2021,en,HOLANDIA PROTEST ANTY LOCK DOWN https://t.co/U8YFkr29tE,,31,264
1.380905199359955e+18,colinjarrett587,Sat Apr 10 15:27:10 +0000 2021,en,It Begins: Only COVID Vaccinated People Can Be Evacuated from Volcano Stricken Caribbean Island of St. Vincent https://t.co/SAlGnPm2fE via @gatewaypundit,,5002,1012.0
1.3809708013488865e+18,colinjarrett587,Sat Apr 10 19:47:50 +0000 2021,en,"Nearly 40% of US Marines Have Declined Covid-19 Vaccine, Mainly Over Fears it Was Developed Too Quickly https://t.co/eeHaDDUrzy via @gatewaypundit",,5001,1012
1.3809849159158374e+18,Stach83092936,Sat Apr 10 20:43:56 +0000 2021,en,Holandia  protest anty lock down https://t.co/U8YFkr29tE,,31,264
1.3809936574578156e+18,BusyDrT,Sat Apr 10 21:18:40 +0000 2021,en,Only those ‘vaccinated’ against #Covid19 were evacuated from St Vincent as volcano erupts!  https://t.co/aedDtv12Ra,OH,284,88757
1.3810815600704348e+18,AmbermireG,Sun Apr 11 03:07:57 +0000 2021,en,Fauci 'not sure' why Texas doesn't have COVID uptick after nixing masks https://t.co/fFhO1NO5Fb via @nypost,,101,39.0
1.3810911752187535e+18,colinjarrett587,Sun Apr 11 03:46:10 +0000 2021,en,Heartbreaking Photo Shows 'Hand of God' Created by Nurse For Covid Patients Suffering in Isolation https://t.co/8epKcwlx48 via @gatewaypundit,,5001,1013
1.3811434887172751e+18,Lilymackay19,Sun Apr 11 07:14:02 +0000 2021,en,"Treating masks as fashionable, ‘smart’ accessories obscures necessary debate on liberties https://t.co/5sSh7ItF2p",,10,4
1.3811495311155569e+18,jeffreymadwisc,Sun Apr 11 07:38:03 +0000 2021,en,Urgent Care Lies About COVID! https://t.co/QgSuH49kIu via @YouTube,,16789,15325
1.3812299722836664e+18,colinjarrett587,Sun Apr 11 12:57:42 +0000 2021,en,Democrats Urge Biden to Make COVID Vaccines Mandatory for Military after 40% of Healthy Marines Refuse the Vaccine https://t.co/3V9VMORDOX via @gatewaypundit,,5001,1014.0
1.3812323270162514e+18,colinjarrett587,Sun Apr 11 13:07:03 +0000 2021,en,Woman dies three hours after receiving first Covid vaccination https://t.co/ebUlvs4oAI via @MailOnline,,5001,1014
1.3812325047624172e+18,colinjarrett587,Sun Apr 11 13:07:45 +0000 2021,en,Family of man who died of blood clot after Covid jab urges Brits to 'keep taking vaccine' https://t.co/JPezydO4Vt,,5001,1014
1.3812328857436488e+18,colinjarrett587,Sun Apr 11 13:09:16 +0000 2021,en,Elderly Queensland Woman Dies Hours After Receiving Covid-19 Vaccine  https://t.co/R5nFeHqEQ1,,5001,1014
